Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
30,Female,65.5,1.58,190,141,70,0.7,317,Strength Training,33.5,2.1,2,Beginner,26.1
30,Female,71.3,1.74,195,121,67,1,342,Pilates,22.4,2.3,3,Advanced,23.5
18,Female,113.6,1.86,199,144,77,0.61,462,Aerobics,40,2.8,5,Beginner,32.9
53,Male,97.5,1.81,167,109,74,0.52,255,Yoga,27.1,2.5,2,Beginner,29.7
37,Female,75.5,1.68,189,132,67,0.69,388,Aerobics,36.6,2.5,4,Intermediate,26.8
23,Male,73.3,1.78,195,,76,0.73,259,Walking,14.6,2.5,5,Intermediate,23
46,Male,69,1.84,182,130,81,0.78,349,Strength Training,10.8,2,2,Intermediate,20.3
45,Male,87,1.78,184,133,68,0.76,501,Boxing,22.5,2.4,4,Intermediate,27.4
19,Female,87.2,1.77,210,142,66,0.72,477,Tennis,31.4,2.3,5,Intermediate,27.8
44,Male,80.3,1.75,182,131,73,0.66,408,Soccer,21.8,2.5,5,Intermediate,26.2
22,Female,61.2,1.7,199,150,76,0.54,232,Running,25,2.2,4,Beginner,21.3
43,Male,85.3,1.74,167,132,67,0.69,549,HIIT,27.4,2.6,5,Intermediate,28.1
18,Female,58,1.68,205,142,61,1.14,469,Strength Training,19.8,2.1,4,Advanced,20.6
20,Female,72.5,1.55,210,144,76,0.65,335,Aerobics,33.1,2.2,2,Intermediate,30.1
51,Male,79.6,1.7,178,133,83,0.58,335,Tennis,25,2.2,3,Beginner,27.6
52,Male,107.7,1.88,162,102,77,0.62,353,Pilates,28.6,3,3,Beginner,30.6
29,Female,54.2,1.56,199,148,79,0.67,244,Boxing,30.2,1.9,2,Beginner,22.2
52,Male,76,1.88,160,110,63,0.85,446,Soccer,14.4,2.2,4,Advanced,21.5
28,Female,56,1.7,202,146,79,0.61,248,Soccer,22.7,2.1,3,Beginner,19.4
30,Female,80,1.68,199,132,63,0.81,446,Runnng,33.3,2.3,2,Intermediate,28.5
45,Male,60.8,1.67,174,124,66,1.06,422,Soccer,13.8,2,3,Advanced,21.8
37,Male,76.6,1.77,189,116,67,0.96,355,Walking,16,2.3,5,Advanced,24.5
52,Male,77,1.7,171,115,76,0.88,521,Soccer,25.8,2.2,5,Intermediate,26.8
18,Female,89.7,1.74,205,141,69,0.77,482,Strength Training,33,2.8,4,Intermediate,29.5
48,Female,60.1,1.62,162,116,74,0.55,213,Boxing,31.6,2,2,Beginner,22.9
25,Female,58.5,1.53,197,164,69,0.5,335,CrossFit,27.7,2,3,Beginner,24.9
18,Non-binary,77.6,1.7,210,159,63,0.77,589,Cycling,22.7,2.6,3,Intermediate,26.7
24,Male,75.9,1.62,193,141,82,0.66,326,Boxing,24.9,2.5,4,Beginner,28.8
30,Female,55.7,1.67,196,164,69,0.5,314,HIIT,23.5,1.9,4,Beginner,19.9
36,Female,71,1.63,188,127,62,0.75,402,Strength Training,33,2.2,3,Intermediate,26.6
38,Male,80.6,1.77,172,125,72,0.87,655,Cycling,22.7,2.5,5,Intermediate,25.8
18,Female,67.7,1.67,204,119,68,0.72,281,Walking,28.4,2.2,2,Intermediate,24.4
28,Male,89.1,1.88,182,133,72,0.7,422,Running,15.7,2.4,3,Intermediate,25.3
25,Male,82.3,1.87,191,138,63,0.86,468,Running,15.6,2.4,4,Intermediate,23.4
51,Female,71.9,1.74,161,116,68,0.83,428,Strength Training,26.9,2.3,4,Intermediate,23.7
27,Non-binary,64.5,1.52,192,141,58,1,598,HIIT,18.7,2.1,3,Professional,28
38,Male,102,1.77,187,138,70,0.71,520,Strength Training,28.6,3.2,3,Beginner,32.4
24,Female,62.2,1.64,197,150,68,0.68,423,Cycling,29,2,3,Beginner,23
23,Female,63.9,1.67,198,160,70,0.5,335,HIIT,26.1,2.1,3,Beginner,22.8
46,Male,70.1,1.68,175,119,66,0.81,387,Aerobics,16.5,2.5,4,Intermediate,24.9
26,Female,81.1,1.67,195,119,74,0.81,385,Walking,35.9,2.4,3,Intermediate,29.1
23,Female,72.2,1.61,206,138,66,0.79,409,Boxing,33.2,2.3,5,Intermediate,27.8
18,Male,77.2,1.81,199,161,74,0.76,604,Cycling,14.3,2.5,2,Beginner,23.5
21,Female,61.4,1.78,197,150,60,0.99,595,Swimming,21.1,2.3,5,Advanced,19.3
30,Male,84.3,1.78,195,139,73,0.84,502,Running,23.3,2.6,4,Intermediate,26.7
25,Female,56.5,1.59,204,153,75,0.68,275,Strength Training,27.2,2,2,Beginner,22.3
45,Male,67.1,1.69,181,142,81,0.54,239,Strength Training,19.5,2.3,5,,23.5
44,Male,80.6,1.73,180,135,73,0.64,387,Boxing,26.1,2.2,4,Beginner,26.9
21,Male,83.4,1.85,190,153,73,0.5,440,CrossFit,17.8,2.3,3,Beginner,24.4
25,Male,81.8,1.78,190,155,56,0.97,849,Running,15.3,2.8,3,Advanced,25.8
42,Male,65,1.81,188,,59,1.11,644,Rowing,9.9,2.3,4,Advanced,19.8
36,Male,73.8,1.62,191,130,72,0.69,389,Strength Training,18.6,2.1,4,Intermediate,28.2
55,Female,93.2,1.71,160,112,70,1.01,733,Strength Training,34.6,3.1,5,Advanced,31.9
26,Female,49.6,1.5,198,133,66,1.17,369,Boxing,23.9,2.1,4,Advanced,22
43,Female,87.1,1.68,180,141,78,0.69,456,Boxing,40,2.5,2,Beginner,30.9
57,Female,49.3,1.62,160,134,67,0.87,435,Running,24.7,2.1,5,Intermediate,18.7
45,Male,82.4,1.75,166,139,70,0.58,465,HIIT,23.1,2.3,4,Intermediate,26.9
58,Male,87.4,1.81,160,107,72,0.67,369,Aerobics,23.6,2.7,5,Intermediate,26.7
33,Male,89.7,1.8,194,143,76,0.69,535,Rowing,19.7,2.6,4,Intermediate,27.6
26,Non-binary,56.2,1.71,197,148,68,0.58,251,Soccer,17.4,1.8,3,Beginner,19.3
51,Female,57.2,1.76,171,131,76,0.86,477,Swimming,22.8,1.9,5,Intermediate,18.5
22,Non-binary,73.8,1.69,196,156,65,0.63,460,Rowing,25.7,2.5,2,Beginner,25.7
44,Male,82.1,1.78,167,126,70,0.58,363,Aerobics,25.6,2.6,3,Beginner,25.8
33,Female,63,1.67,195,129,59,0.98,392,Soccer,23.9,2.2,3,Advanced,22.7
28,Female,52.8,1.62,183,141,71,0.75,301,Strength Training,25.5,2,4,Beginner,20.1
50,Female,58.6,1.5,164,118,68,1.05,397,Soccer,26,2.4,4,Advnaced,26
19,Male,77.2,1.71,191,133,66,0.72,432,Soccer,16.9,2.4,3,Intermediate,26.6
26,Female,50.5,1.6,198,144,60,0.64,251,Running,20.8,1.7,4,Intermediate,19.7
26,Female,61,1.55,189,140,79,0.71,320,Tennis,32.1,2,2,Beginner,25.3
44,Female,47.6,1.52,168,115,58,0.81,264,Aerobics,20.3,1.8,5,Advanced,20.5
28,Female,58.9,1.66,189,116,72,0.84,247,Walking,24.9,2.2,4,,21.4
28,Female,65.7,1.69,193,153,76,0.7,441,Cycling,32.2,2.3,3,Beginner,23.1
18,Female,57.4,1.63,193,159,71,0.86,498,Running,21.3,2,5,Beginner,21.6
47,Female,82.8,1.75,175,118,75,0.57,281,Walking,37.6,2.2,4,Beginner,27.1
18,Male,106.2,1.86,210,169,74,0.63,633,Cycling,24,2.7,2,Beginner,30.7
31,Male,81.5,1.74,189,120,68,0.58,226,Pilates,25.5,2.2,5,Beginner,27
28,Male,92.2,1.72,201,156,64,0.76,708,CrossFit,24.7,2.9,4,Advanced,31.2
54,Male,93.6,1.76,171,140,82,0.52,508,HIIT,29.2,2.8,2,Beginner,30.2
33,Non-binary,56.3,1.68,187,143,66,0.84,486,Running,20.4,1.9,2,Intermediate,20
38,Female,79.3,1.73,182,147,86,0.54,429,Rowing,37.7,2.5,3,Beginner,26.6
36,Female,62,1.63,177,122,77,0.82,352,Boxing,28.7,2.2,4,Intermediate,23.3
33,Female,79.6,1.61,188,124,78,0.69,294,Yoga,37.8,2.6,5,Beginner,30.8
24,Male,75,1.85,198,144,67,0.6,413,Rowing,13.1,2.4,4,Intermediate,22
34,Female,60.2,1.52,178,137,66,1.03,634,Cycling,31.1,2.2,4,Intermediate,26
27,Female,57.2,1.54,203,166,75,0.5,281,HIIT,27.2,2.1,4,Beginner,24
30,Non-binary,80.3,1.71,198,149,79,0.53,332,Soccer,32.1,2.2,4,Beginner,27.3
56,Male,91.7,1.79,166,100,69,0.78,376,Pilates,28.8,2.9,4,Intermediate,28.5
20,Male,52.7,1.69,205,132,68,0.57,200,Pilates,13.3,2,2,Beginner,18.5
32,Male,68.9,1.69,197,139,66,0.96,486,Aerobics,8.7,2.4,5,Advanced,24.1
63,Female,96.8,1.74,162,124,77,0.67,497,Strength Training,40,3.1,3,Beginner,32.1
21,Female,59.7,1.67,190,128,64,0.96,436,Strength Training,22.3,2.1,4,Advanced,21.4
47,Male,71.1,1.79,171,131,75,0.8,634,Running,19.7,2.4,4,Intermediate,
28,Male,66.9,1.75,183,137,53,1.13,825,Running,8.8,2.3,4,Professional,21.7
21,Female,65.2,1.62,201,147,63,0.99,606,Swimming,29.6,2.4,2,Intermediate,24.9
46,Female,86.8,1.66,177,124,65,0.8,459,Running,40,2.7,4,Advanced,31.4
24,Female,59.7,1.71,200,126,85,0.59,200,Yoga,25.6,2.1,2,Beginner,20.5
37,Male,63.5,1.67,181,120,59,1.14,480,Aerobics,13.3,2.1,5,Advanced,22.8
18,Female,75.4,1.73,202,168,74,0.6,448,Cycling,27.6,2.4,4,Beginner,25.2
18,Male,96.4,1.67,206,169,74,0.69,671,Running,29.4,3,5,Beginner,34.5
18,Female,53.6,1.64,201,136,71,0.68,231,Aerobics,17.3,1.9,4,Intermediate,20
22,Male,78.8,1.81,206,161,70,1.01,700,Swimming,16.2,2.7,3,Intermediate,24
33,Male,99.3,1.77,180,135,63,0.89,838,Swimming,24.6,2.7,4,Intermediate,31.8
48,Male,93.7,1.85,170,136,74,0.84,789,Cycling,24.5,2.6,4,Beginner,27.3
48,Male,71,1.74,178,120,69,0.69,265,Pilates,20.1,2.1,4,Beginner,23.4
21,Male,61.5,1.78,197,166,69,0.78,496,Running,12.7,2.2,3,Beginner,19.5
40,Female,75.5,1.73,178,111,79,0.51,200,Pilates,30.6,2.5,2,Beginner,25.2
20,Female,52.3,1.51,205,139,76,0.68,200,Pilates,31.9,1.8,2,Beginner,22.9
26,Female,69.1,1.75,202,168,74,0.91,597,Running,25.3,2.2,4,Intermediate,22.6
26,Female,65.7,1.62,190,154,74,0.78,587,Running,29.6,2.4,4,Beginner,25.1
56,Male,98.9,1.71,171,107,68,0.61,287,Yoga,32.6,3,4,Intermediate,33.9
49,Male,103.3,1.84,166,105,80,0.54,281,Yoga,26.4,3.1,3,Beginner,30.6
45,Female,71.8,1.71,165,113,65,0.97,483,Boxing,29.1,,4,Advanced,24.6
41,Female,61.7,1.75,171,107,68,0.71,200,Yoga,22,2.2,4,Intermediate,
32,Non-binary,91.6,1.72,185,130,68,0.73,494,Strength Training,32.7,2.5,5,Intermediate,31
28,Male,64.7,1.77,196,137,70,0.87,387,Aerobics,9.8,2.3,5,Advanced,20.7
53,Male,71.8,1.72,175,133,74,1.07,751,Cycling,24.4,2.7,5,Intermediate,24.2
41,Male,90.2,1.74,184,127,72,1.13,663,Aerobics,23.1,2.8,4,Advanced,29.7
22,Male,84.9,1.79,202,154,62,0.87,749,Swimming,20.6,2.8,5,Intermediate,26.5
28,Non-binary,45,1.55,188,115,69,0.72,200,Pilates,16,1.7,3,Intermediate,18.7
35,Female,93.4,1.73,179,128,81,0.51,352,Running,40,2.6,3,Beginner,31.1
19,Male,57.7,1.75,191,158,62,0.6,337,HIIT,8,2,2,Intermediate,18.8
18,Female,62.3,1.6,192,134,69,0.87,367,Aerobics,28.4,2.3,4,Intermediate,24.3
30,Male,75,1.7,181,147,64,0.58,450,CrossFit,19.1,2.2,2,Intermediate,26
45,Female,70.2,1.57,179,116,81,0.59,218,Yoga,40,2.1,3,Beginner,28.5
35,Male,80.4,1.86,175,119,88,0.52,209,Pilates,22.8,2.2,2,Beginner,23.3
33,Female,65.7,1.7,194,125,53,1.21,570,Running,21.5,2.4,5,Professional,22.6
51,Male,76.6,1.7,173,124,61,0.94,541,Running,20.2,2.7,3,Advanced,26.6
41,Male,87.4,1.74,189,156,77,0.65,564,Swimming,29.7,2.9,2,Beginner,28.9
24,Female,58.8,1.67,202,156,81,0.72,335,Tennis,24.9,1.9,3,Beginner,21
38,Male,76.2,1.9,178,141,71,0.61,449,HIIT,9.7,2.5,4,Intermediate,21.1
28,Female,75.5,1.66,202,155,68,0.72,544,Rowing,33.9,2.5,4,Intermediate,27.6
31,Male,79.8,1.82,191,150,70,0.75,589,Cycling,19.2,2.4,2,Beginner,24.2
18,Female,65.3,1.67,202,150,63,0.56,253,Tennis,28.8,2,4,Beginner,23.3
34,Female,49.8,1.55,176,117,65,0.83,285,Tennis,20.9,1.8,3,Intermediate,20.6
20,Male,77.2,1.78,204,170,73,0.82,622,Running,19,2.5,2,Beginner,24.5
25,Female,79.9,1.65,187,125,76,0.58,229,Pilates,35.4,2.4,2,Beginner,29.4
29,Female,68.9,1.57,195,161,66,0.62,425,HIIT,33.2,2.3,5,Intermediate,28.1
60,Non-binary,66.5,1.76,168,103,77,0.69,253,Walking,21.8,2.3,3,Beginner,21.5
35,Male,81.5,1.85,192,170,77,0.63,549,Running,15.7,2.6,2,Beginner,23.9
43,Male,73.2,1.89,179,106,70,0.62,236,Walking,14.7,2.1,2,Intermediate,20.5
53,Female,92.4,1.67,171,122,65,0.87,627,Tennis,36.7,2.7,5,Advanced,33.3
18,Female,76.2,1.63,197,170,77,0.5,395,CrossFit,36.4,2.6,3,Beginner,28.6
37,Female,62.6,1.59,184,141,76,1.25,696,Cycling,29.5,2.3,5,Advanced,24.6
39,Female,45,1.52,188,152,62,0.78,344,Running,23.6,1.8,5,Intermediate,18.5
18,Female,69.5,1.56,192,121,81,0.5,200,Pilates,36.5,2.3,3,Beginner,28.7
44,Female,53.2,1.53,184,140,74,0.9,406,Cycling,27.1,2.2,2,Intermediate,22.7
43,Male,86.9,1.84,181,133,76,0.66,394,Aerobics,18.1,2.7,2,Beginner,25.7
18,Male,77.2,1.67,205,156,74,0.64,388,Running,26.8,2.5,4,Beginner,27.8
25,Male,81.4,1.79,193,160,77,0.65,518,Rowing,18.1,2.4,5,Beginner,25.5
52,Female,77.6,1.68,169,130,62,1.1,806,Rowing,30,2.4,3,Advanced,27.5
41,Female,58.8,1.53,171,141,67,1.05,638,Running,28,2,3,Intermediate,24.9
18,Female,58.2,1.69,198,157,74,0.72,363,Swimming,22.8,2.1,3,Beginner,20.4
21,Female,76.9,1.77,190,134,61,0.85,495,Tennis,26.2,2.6,3,Intermediate,24.6
25,Male,98.3,1.73,205,150,76,0.71,473,Running,32.5,2.9,2,Beginner,32.7
23,Female,80.3,1.65,196,161,74,0.86,730,Running,39.8,2.4,3,Beginner,29.4
31,Male,100.2,1.78,184,141,64,0.81,833,Swimming,28.3,3.1,2,Intermediate,31.5
51,Male,87.3,1.74,176,147,70,0.81,778,Running,25.7,2.9,3,Intermediate,28.8
53,Female,69.4,1.65,167,116,65,0.8,385,Tennis,33.2,2.5,5,Advanced,25.6
55,Male,62.2,1.56,160,113,75,0.69,327,Running,20.2,2.3,5,Intermediate,25.7
23,Female,70.6,1.61,197,150,78,0.5,249,Aerobics,30.6,2.3,5,Beginner,27.2
29,Male,89.7,1.81,187,153,71,0.56,543,HIIT,23.7,2.7,4,Beginner,27.3
31,Non-binary,50.2,1.59,189,137,63,0.94,329,Strength Training,16,1.8,3,Intermediate,20
20,Male,79.4,1.84,197,161,73,0.75,661,Running,15.2,2.3,3,Beginner,23.4
28,Non-binary,74.2,1.74,195,133,63,0.7,383,Tennis,24.5,2.3,4,Intermediate,24.4
42,Female,82.2,1.54,182,152,70,0.54,477,HIIT,40,2.3,3,Beginner,34.5
32,Female,69.7,1.56,196,170,64,0.7,468,Running,37.4,2.3,3,Beginner,28.7
37,Male,87.2,1.79,193,116,65,0.81,343,Yoga,18.8,2.6,5,Advanced,27.3
18,Female,52.7,1.69,192,109,74,0.71,200,Pilates,20.1,2,4,Intermediate,18.5
35,Female,68,1.8,184,143,75,0.52,273,,27.5,2,3,Beginner,21
39,Female,93.9,1.68,176,145,73,0.5,504,CrossFit,39.8,2.5,2,Beginner,33.3
49,Male,58.2,1.77,163,101,72,0.6,200,Yoga,17.3,1.8,3,Beginner,18.5
33,Male,100.1,1.82,197,161,72,0.66,697,CrossFit,27.4,2.9,2,Intermediate,30.3
31,Male,108.1,1.9,195,160,77,0.56,587,CrossFit,26.1,3.1,4,Intermediate,30.1
52,Female,64.1,1.61,161,130,65,0.68,494,HIIT,29.4,2,4,Intermediate,24.8
29,Male,94.7,1.78,186,124,59,0.9,598,Aerobics,17.2,2.8,4,Advanced,29.8
55,Female,51,1.54,164,100,67,1.1,301,Walking,21.6,2,5,Advanced,21.5
67,Female,82.9,1.6,160,122,80,0.7,432,Running,40,2.6,4,Beginner,32.3
38,Male,67.2,1.72,178,130,76,0.65,440,Rowing,13,2.1,5,Intermediate,22.7
37,Male,92.3,1.88,186,148,72,0.62,513,Swimming,23.7,2.7,2,Beginner,26.1
27,Female,63.2,1.64,183,110,67,1.04,329,Walking,25.4,2.3,5,Advanced,23.4
47,Male,82.2,1.73,171,100,72,0.71,280,Pilates,25.8,2.3,2,Intermediate,27.5
49,Female,76.5,1.7,167,126,68,0.66,493,Rowing,32.1,2.4,4,Intermediate,26.5
54,Male,90.1,1.79,172,137,74,0.5,387,Rowing,28.1,2.7,2,Beginner,28
32,Male,69.1,1.84,193,147,77,1.06,703,Swimming,14.9,2.2,2,Intermediate,20.5
31,Female,71.1,1.69,186,128,60,0.8,366,Running,29.7,2.2,5,Intermediate,24.9
18,Male,73.1,1.81,206,135,79,0.67,254,Pilates,15.4,2.1,3,Beginner,22.3
18,Female,72,1.64,209,170,82,0.5,394,CrossFit,31.7,2.1,3,Beginner,26.9
35,Female,51.1,1.61,177,127,68,0.72,287,Running,22.5,1.8,3,Intermediate,19.6
23,Male,103.9,1.98,191,140,68,0.79,556,Aerobics,18.7,3,5,Intermediate,26.5
18,Female,72.3,1.74,198,143,65,0.86,455,Tennis,25.6,2.4,4,Intermediate,24
61,Male,65.3,1.83,160,108,79,0.66,287,Running,13.3,2.2,4,Intermediate,19.5
45,Male,79.1,1.9,169,147,79,0.5,458,CrossFit,16.1,2.3,5,Beginner,22
42,Male,80.4,1.84,183,115,71,0.51,226,Walking,19.9,2.6,3,Beginner,23.7
38,Male,86.1,1.93,183,153,75,0.5,391,Rowing,18.2,2.3,2,Beginner,23
33,Female,57.8,1.77,193,146,73,0.57,219,Boxing,21.7,2,2,Beginner,18.5
28,Female,59.4,1.65,194,147,80,0.62,306,Swimming,29.1,2.1,2,Beginner,21.9
26,Female,73.2,1.74,197,162,80,0.59,383,Cycling,27.2,2.4,3,Beginner,24.1
33,Female,56.5,1.65,192,143,74,0.86,403,Swimming,23.8,2.1,4,Intermediate,20.6
55,Female,59.9,1.57,163,114,70,1.12,484,Soccer,26.7,2.3,5,Advanced,24.4
51,Male,83.4,1.74,166,109,58,0.91,579,Aerobics,18.7,2.6,4,Professional,27.5
36,Female,88.1,1.79,179,129,80,0.67,402,Running,32.7,2.6,2,Beginner,27.4
27,Non-binary,62,1.64,203,148,71,0.78,322,Aerobics,22.1,2.2,3,Intermediate,23.2
29,Male,87.7,1.89,186,117,60,0.8,359,Walking,14.3,2.7,4,Advanced,24.5
22,Male,86.7,1.63,204,159,80,0.64,528,Cycling,29.3,2.5,3,Beginner,32.5
19,Female,72.4,1.74,202,150,74,0.71,349,Boxing,26.2,2.2,2,Beginner,23.8
49,Female,53.4,1.7,177,137,78,0.58,273,Rowing,21.6,1.9,5,Beginner,18.5
34,Male,89.3,1.74,190,136,76,0.64,442,Strength Training,27.6,2.5,3,Beginner,29.6
62,Male,60.9,1.57,164,119,68,0.81,388,Soccer,18.3,2,4,Intermediate,24.8
46,Female,71.6,1.52,180,159,75,0.71,499,Running,39.8,2.3,3,Beginner,31.1
39,Male,67.6,1.72,179,146,60,0.94,696,Running,18.9,2.4,4,Intermediate,23
41,Male,88.2,1.92,176,136,78,0.79,515,Strength Training,20.7,2.8,2,Beginner,23.8
19,Female,94.8,1.71,197,143,60,0.8,536,Soccer,34.7,2.6,3,Intermediate,32.4
18,Female,84.1,1.76,207,153,79,0.7,450,Soccer,31.3,2.8,3,Beginner,27.3
32,Male,60.2,1.8,185,153,64,0.88,606,HIIT,9.1,2.1,5,Advanced,18.5
57,Male,92.2,1.92,167,114,77,0.61,369,Running,21,2.9,3,Intermediate,25
40,Male,82.2,1.69,177,134,68,0.67,536,HIIT,23.2,2.3,4,Intermediate,28.8
36,Male,65.4,1.69,186,151,74,0.66,374,Cycling,16.6,2.1,2,Beginner,22.8
35,Male,77.4,1.8,192,146,70,0.8,544,Cycling,16.5,2.6,4,Intermediate,24
32,Female,56.6,1.57,190,136,66,0.75,302,Running,24.6,2.1,4,Intermediate,22.9
18,Male,71.4,1.74,203,137,71,0.65,214,Yoga,19.8,2,4,Beginner,23.5
53,Female,75.1,1.65,160,111,78,0.62,357,Boxing,31.4,2.5,2,Intermediate,27.5
38,Non-binary,60.5,1.66,183,124,71,0.89,396,,20,2.1,3,Intermediate,22.1
23,Male,71.8,1.68,191,166,82,0.56,398,HIIT,22.8,2.5,4,Beginner,25.3
19,Male,82.6,1.69,205,161,67,0.74,656,Running,19.3,2.5,4,Intermediate,29
29,Male,93.6,1.83,182,139,78,0.65,470,Tennis,26.8,2.9,5,Beginner,28
33,Male,86,1.85,190,136,67,0.65,416,Running,16.4,2.8,3,Intermediate,25.1
22,Male,62.9,1.68,202,121,69,0.75,209,Pilates,15.4,1.9,2,Intermediate,22.3
40,Male,55.3,1.73,188,165,78,0.53,329,HIIT,16.3,2,5,Beginner,18.5
35,Male,77.2,1.83,187,156,73,0.86,673,Running,18,2.6,5,Beginner,23
55,Male,71.7,1.76,160,107,61,0.93,475,Aerobics,13.8,2.1,5,Professional,23.1
24,Male,74.7,1.75,201,134,73,0.71,348,Strength Training,15.6,2.3,2,Intermediate,24.3
38,Male,107.6,1.9,181,138,66,0.84,775,Cycling,24.1,2.8,2,Intermediate,29.7
30,Male,80.2,1.66,193,119,71,0.79,306,Pilates,19.9,2.3,4,Advanced,29
32,Female,67.2,1.58,183,158,66,0.71,529,Running,33.6,2.2,3,Beginner,26.9
57,Female,76.2,1.71,160,107,73,0.62,347,Aerobics,36.2,2.4,3,Intermediate,26
28,Male,77.8,1.81,191,155,82,0.71,515,Rowing,18.1,2.2,3,Beginner,23.7
19,Female,65.3,1.61,202,144,79,0.53,229,Tennis,28.3,2,2,Beginner,25.3
30,Male,56.4,1.75,189,153,60,1.08,692,Running,5.6,2.1,4,Advanced,18.5
28,Male,93.8,1.9,195,147,78,0.75,552,Strength Training,22.3,2.6,5,Beginner,26
32,Male,89.7,1.67,188,136,79,0.61,398,Running,30.2,2.4,3,Beginner,32
26,Male,66.2,1.8,191,149,76,0.72,369,Tennis,15.4,2.1,5,Beginner,20.5
55,Female,61.8,1.53,161,118,62,1.01,621,Cycling,34.1,2.2,4,Intermediate,26.4
31,Male,84.9,1.75,180,132,73,0.99,647,Strength Training,24.5,2.6,4,Intermediate,27.8
39,Male,72.6,1.69,179,150,68,0.5,368,HIIT,18,2.2,4,Beginner,25.5
27,Female,48.7,1.62,194,142,79,0.61,200,Boxing,22.6,1.9,4,Beginner,18.5
46,Female,51.1,1.6,168,102,71,0.81,222,Walking,24.8,1.9,5,Intermediate,19.9
52,Female,63.5,1.69,160,117,70,0.94,496,Rowing,25.7,2.1,3,Advanced,22.3
41,Male,67,1.77,176,121,69,1.02,469,Soccer,13.8,2.4,3,Advanced,21.4
18,Female,65.4,1.58,198,153,75,0.64,280,Running,31.5,2.3,3,Beginner,26.3
23,Female,97.1,1.77,207,128,70,0.57,249,Pilates,37.2,2.8,2,Beginner,31
32,Male,97.9,1.93,188,128,73,0.98,697,Aerobics,17.4,2.7,5,Advanced,26.4
38,Male,61.2,1.82,179,112,83,0.6,200,Yoga,10.2,2,5,Beginner,18.5
18,Male,71.7,1.83,206,129,81,0.5,200,Yoga,13.8,2.3,2,Beginner,21.4
63,Male,63.4,1.85,160,100,71,0.72,238,Walking,13.7,2.2,3,Intermediate,18.5
18,Female,57.4,1.61,207,150,73,0.62,255,Boxing,26.4,2,2,Beginner,22.1
29,Male,72.2,1.83,201,156,67,0.64,332,Aerobics,15.3,,3,Beginner,21.6
39,Female,95.8,1.77,175,131,81,0.56,377,Boxing,38,3,3,Beginner,30.6
34,Male,68.7,1.75,190,118,74,0.51,200,Yoga,13.4,2.2,2,Beginner,22.5
37,Female,65.5,1.57,183,115,55,1.05,444,Running,26.3,2.1,5,Professional,26.7
28,Male,71,1.78,183,131,69,0.67,347,Aerobics,16.4,2.5,4,Beginner,22.4
57,Female,48.4,1.5,164,119,70,0.64,216,Soccer,28.6,1.8,3,Intermediate,21.5
27,Male,81.8,1.84,194,162,71,0.86,699,Cycling,19.4,2.8,2,Beginner,24.2
33,Male,82.7,1.7,184,143,81,0.5,355,Rowing,24.5,2.6,2,Beginner,28.5
31,Male,92.8,1.81,189,151,83,0.6,545,Rowing,26.4,2.6,2,Beginner,28.3
47,Female,76.4,1.53,163,100,70,0.74,328,Walking,39.4,2.6,3,Intermediate,32.8
19,Female,64.9,1.68,209,150,74,0.69,292,Boxing,28.5,2,3,Beginner,23
19,Male,87.3,1.96,200,139,69,0.67,405,Aerobics,16.6,2.8,2,Intermediate,22.7
27,Male,69.1,1.84,187,108,65,1.01,312,Yoga,11.7,2.2,5,Advanced,20.3
18,Male,73.9,1.79,210,170,79,0.54,459,CrossFit,15.6,2.2,3,Beginner,23
47,Male,82,1.8,181,151,74,0.86,663,Swimming,27.3,2.8,3,Beginner,25.3
32,Female,46.5,1.5,194,149,73,0.56,200,Aerobics,26.3,1.9,4,Beginner,20.5
33,Male,72.3,1.72,194,162,74,0.5,350,CrossFit,20.1,2.2,5,Beginner,24.3
31,Female,71.3,1.61,194,145,70,1.13,798,Swimming,30.2,2.2,5,Advanced,27.7
20,Female,51.2,1.54,202,142,82,0.64,229,Tennis,25.7,1.7,4,Intermediate,21.6
18,Male,69.6,1.75,196,153,70,0.66,309,Tennis,18,2.1,3,,22.6
33,Female,79.1,1.65,190,132,65,1.13,577,Soccer,32.9,2.6,2,Advanced,28.9
27,Male,83.6,1.89,197,142,71,0.82,461,Tennis,14.1,2.5,4,Intermediate,23.4
24,Female,45.3,1.57,190,159,76,0.5,258,HIIT,20.9,1.8,2,Beginner,18.5
42,Female,46.5,1.53,185,162,71,0.55,248,HIIT,28.3,1.6,3,Beginner,19.8
27,Male,79,1.88,198,139,68,0.71,383,Boxing,13.8,2.6,4,Intermediate,22.4
23,Male,74,1.75,188,129,63,0.84,464,Aerobics,14.1,2.2,4,Advanced,24.1
49,Female,50.6,1.65,177,109,67,1.14,267,Yoga,19.6,1.9,4,Advanced,18.5
27,Male,95,1.85,203,144,69,0.98,634,Tennis,18.5,2.8,4,Advanced,27.8
29,Female,72.8,1.7,196,146,69,0.59,299,Boxing,28,2.4,2,Beginner,25.3
36,Female,84.2,1.69,189,138,65,0.98,618,Boxing,31.8,2.6,5,Advanced,29.3
37,Female,72.9,1.71,182,156,81,0.5,365,HIIT,29.9,2.3,2,Beginner,25.1
38,Male,84.1,1.86,176,128,75,0.71,433,Tennis,19.6,2.5,4,Beginner,24.2
